Filepath	Year_Month	Brightness_Median	Saturation_Median	Label_Place	Year	Month	Title	Filename	Path_dir
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/301.jpg	1887.2502	162	47	2_Paris	1887	4	Banks of the Seine with Boats The	301.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/302.jpg	1887.2502	132	102	2_Paris	1887	4	Edge of a Wheatfield with Poppies	302.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/303.jpg	1887.2502	104	106	2_Paris	1887	4	Entrance of Voyer d'Argenson Park at AsniËres	303.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/304.jpg	1887.2502	115	172	2_Paris	1887	4	Fritillaries in a Copper Vase	304.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/305.jpg	1887.2502	200	66	2_Paris	1887	4	Lane in Voyer d'Argenson Park at Asnieres	305.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/306.jpg	1887.2502	215	43	2_Paris	1887	4	On the Outskirts of Paris	306.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/307.jpg	1887.2502	40	86	2_Paris	1887	4	Pair of Shoes A	307.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/308.jpg	1887.2502	123	122	2_Paris	1887	4	Park at Asnieres in Spring (on loan from a private collection)	308.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/309.jpg	1887.2502	145	76	2_Paris	1887	4	Pasture in Bloom	309.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/310.jpg	1887.2502	168	171	2_Paris	1887	4	Portrait of the Art Dealer Alexander Reid	310.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/311.jpg	1887.2502	201	57	2_Paris	1887	4	Restaurant de la SirËne at AsniËres The	311.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/312.jpg	1887.2502	182	150	2_Paris	1887	4	Roadway with Underpass (The Viaduct)	312.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/313.jpg	1887.2502	94	57	2_Paris	1887	4	Seine with a Rowing Boat The	313.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/314.jpg	1887.2502	127	121	2_Paris	1887	4	Self-Portrait	314.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/315.jpg	1887.2502	197	49	2_Paris	1887	4	Still Life with Absinthe	315.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/316.jpg	1887.2502	151	186	2_Paris	1887	4	Still Life with Bloaters and Garlic	316.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/317.jpg	1887.2502	153	103	2_Paris	1887	4	Still Life with Decanter and Lemons on a Plate	317.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/318.jpg	1887.2502	179	43	2_Paris	1887	4	View of a River with Rowing Boats	318.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/319.jpg	1887.2502	172	46	2_Paris	1887	4	View of Paris from Vincent's Room in the Rue Lepic	319.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/320.jpg	1887.2502	210	15	2_Paris	1887	4	View of Paris from Vincent's Room in the Rue Lepic	320.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/321.jpg	1887.2502	112	121	2_Paris	1887	4	Woman Sitting by a Cradle	321.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/322.jpg	1887.2502	147	103	2_Paris	1887	4	Woman Sitting in the Grass	322.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/323.jpg	1887.3336	131	93	2_Paris	1887	5	Banks of the Seine The	323.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/324.jpg	1887.3336	95	112	2_Paris	1887	5	Chestnut Tree in Blossom	324.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/325.jpg	1887.3336	112	45	2_Paris	1887	5	Self-Portrait	325.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/326.jpg	1887.3336	134	128	2_Paris	1887	5	Self-Portrait	326.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/327.jpg	1887.417	162	94	2_Paris	1887	6	Banks of the Seine with Pont de Clichy in the Spring	327.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/328.jpg	1887.417	186	70	2_Paris	1887	6	Couples in the Voyer d'Argenson Park at Asnieres	328.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/329.jpg	1887.417	104	115	2_Paris	1887	6	Garden with Sunflowers	329.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/330.jpg	1887.417	198	95	2_Paris	1887	6	Interior of a Restaurant	330.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/331.jpg	1887.417	76	93	2_Paris	1887	6	Lane in Voyer d'Argenson Park at Asnieres	331.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/332.jpg	1887.417	210	54	2_Paris	1887	6	Montmartre Path with Sunflowers	332.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/333.jpg	1887.417	168	111	2_Paris	1887	6	Outskirts of Paris: Road with Peasant Shouldering a Spade	333.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/334.jpg	1887.417	112	126	2_Paris	1887	6	Path in the Woods	334.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/335.jpg	1887.417	169	94	2_Paris	1887	6	Vegetable Gardens in Montmartre: La Butte Montmartre	335.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/336.jpg	1887.417	177	86	2_Paris	1887	6	Walk Along the Banks of the Seine Near Asnieres	336.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/337.jpg	1887.417	131	103	2_Paris	1887	6	Woman Walking in a Garden A	337.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/338.jpg	1887.5004	91	81	2_Paris	1887	7	Avenue in Voyer d'Argenson Park at Asnieres	338.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/339.jpg	1887.5004	174	74	2_Paris	1887	7	Banks of the Seine with the Pont de Clichy	339.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/340.jpg	1887.5004	160	32	2_Paris	1887	7	Bathing Float on the Seine at Asnieres	340.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/341.jpg	1887.5004	152	54	2_Paris	1887	7	Bridges across the Seine at Asnieres	341.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/342.jpg	1887.5004	132	127	2_Paris	1887	7	Corner of Voyer d'Argenson Park at Asnieres	342.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/343.jpg	1887.5004	221	105	2_Paris	1887	7	Exterior of a Restaurant at Asnieres	343.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/344.jpg	1887.5004	226	97	2_Paris	1887	7	Factories at Asnieres Seen from the Quai de Clichy	344.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/345.jpg	1887.5004	151	92	2_Paris	1887	7	Factory at Asnieres The	345.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/346.jpg	1887.5004	168	81	2_Paris	1887	7	House with Sunflowers	346.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/347.jpg	1887.5004	146	180	2_Paris	1887	7	Lilacs	347.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/348.jpg	1887.5004	170	75	2_Paris	1887	7	Restaurant de la SirËne at AsniËres	348.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/349.jpg	1887.5004	221	55	2_Paris	1887	7	Rispal Restaurant at AsniËres The	349.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/350.jpg	1887.5004	178	60	2_Paris	1887	7	Seine Bridge at Asnieres The	350.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/351.jpg	1887.5004	226	42	2_Paris	1887	7	Seine with the Pont de Clichy The	351.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/352.jpg	1887.5004	140	38	2_Paris	1887	7	Seine with the Pont de la Grande Jette The	352.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/353.jpg	1887.5004	25	112	2_Paris	1887	7	Self-Portrait	353.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/354.jpg	1887.5004	44	68	2_Paris	1887	7	Self-Portrait	354.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/355.jpg	1887.5004	79	102	2_Paris	1887	7	Self-Portrait	355.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/356.jpg	1887.5004	64	92	2_Paris	1887	7	Self-Portrait	356.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/357.jpg	1887.5004	97	139	2_Paris	1887	7	Self-Portrait with Straw Hat	357.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/358.jpg	1887.5004	189	134	2_Paris	1887	7	Self-Portrait with Straw Hat	358.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/359.jpg	1887.5004	166	132	2_Paris	1887	7	Self-Portrait with Straw Hat	359.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/360.jpg	1887.5004	73	114	2_Paris	1887	7	Self-Portrait with Straw Hat and Pipe	360.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/361.jpg	1887.5004	53	120	2_Paris	1887	7	Trees and Undergrowth	361.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/362.jpg	1887.5004	56	142	2_Paris	1887	7	Trees and Undergrowth	362.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/363.jpg	1887.5004	194	93	2_Paris	1887	7	Trees in a Field on a Sunny Day	363.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/364.jpg	1887.5004	58	91	2_Paris	1887	7	Undergrowth	364.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/365.jpg	1887.5004	135	112	2_Paris	1887	7	Undergrowth	365.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/366.jpg	1887.5004	75	110	2_Paris	1887	7	Vase with Cornflowers and Poppies	366.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/367.jpg	1887.5004	122	124	2_Paris	1887	7	Vase with Daisies and Anemones	367.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/368.jpg	1887.5004	106	121	2_Paris	1887	7	Vase with Lilacs Daisies and Anemones	368.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/369.jpg	1887.5004	218	43	2_Paris	1887	7	Vegetable Gardens at Montmartre	369.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/370.jpg	1887.5004	203	42	2_Paris	1887	7	Wheat Field with a Lark	370.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/371.jpg	1887.5838	95	110	2_Paris	1887	8	Four Cut Sunflowers	371.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/372.jpg	1887.5838	113	83	2_Paris	1887	8	Japonaiserie: Bridge in the Rain (after Hiroshige)	372.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/373.jpg	1887.5838	123	128	2_Paris	1887	8	Japonaiserie: Flowering Plum Tree (after Hiroshige)	373.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/374.jpg	1887.5838	131	151	2_Paris	1887	8	Japonaiserie: Oiran (after Kesai Eisen)	374.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/375.jpg	1887.5838	71	122	2_Paris	1887	8	Two Cut Sunflowers	375.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/376.jpg	1887.5838	170	153	2_Paris	1887	8	Two Cut Sunflowers	376.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/377.jpg	1887.5838	124	125	2_Paris	1887	8	Two Cut Sunflowers	377.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/378.jpg	1887.7506	53	181	2_Paris	1887	10	Chrysanthemums and Wild Flowers in a Vase	378.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/379.jpg	1887.7506	115	90	2_Paris	1887	10	Portrait of Pere Tanguy	379.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/380.jpg	1887.7506	105	71	2_Paris	1887	10	Self-Portrait	380.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/381.jpg	1887.7506	229	62	2_Paris	1887	10	Still Life with Basket of Apples (to Lucien Pissarro)	381.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/382.jpg	1887.7506	171	134	2_Paris	1887	10	Still Life with French Novels and a Rose	382.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/383.jpg	1887.7506	135	171	2_Paris	1887	10	Still Life with Grapes	383.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/384.jpg	1887.7506	146	36	2_Paris	1887	10	Still Life with Grapes Pears and Lemons	384.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/385.jpg	1887.7506	201	49	2_Paris	1887	10	Still Life with Red Cabbages and Onions	385.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/386.jpg	1887.834	98	90	2_Paris	1887	11	Still Life with Apples	386.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/387.jpg	1887.834	221	136	2_Paris	1887	11	Still Life with Basket of Apples	387.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/388.jpg	1887.9174	123	74	2_Paris	1887	12	Self-Portrait with a Japanese Print	388.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/389.jpg	1887.9174	150	97	2_Paris	1887	12	Still Life with Plaster Statuette a Rose and Two Novels	389.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/390.jpg	1887.9174	192	204	2_Paris	1887	12	Italian Woman (Agostina Segatori?)	390.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/391.jpg	1888.0834	170	64	2_Paris	1888	2	Landscape with Snow	391.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/392.jpg	1888.0834	174	64	2_Paris	1888	2	Old Woman of Arles An	392.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/393.jpg	1888.0834	169	138	2_Paris	1888	2	Pork-Butcher's Shop Seen from a Window A	393.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/394.jpg	1888.0834	153	103	2_Paris	1888	2	Self-Portrait in Front of the Easel	394.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris/395.jpg	1888.0834	210	39	2_Paris	1888	2	Snowy Landscape with Arles in the Background	395.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Paris
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/396.jpg	1888.1668	163	88	3_Arles	1888	3	Avenue of Plane Trees near Arles Station	396.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/397.jpg	1888.1668	176	78	3_Arles	1888	3	Blossoming Almond Branch in a Glass	397.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/398.jpg	1888.1668	193	73	3_Arles	1888	3	Blossoming Almond Branch in a Glass with a Book	398.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/399.jpg	1888.1668	148	82	3_Arles	1888	3	Gleize Bridge over the Vigueirat Canal The	399.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/400.jpg	1888.1668	224	76	3_Arles	1888	3	Langlois Bridge at Arles with Road Alongside the Canal The	400.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/401.jpg	1888.1668	169	66	3_Arles	1888	3	Langlois Bridge at Arles with Women Washing The	401.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/402.jpg	1888.1668	155	115	3_Arles	1888	3	Orchard in Blossom	402.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/403.jpg	1888.1668	144	77	3_Arles	1888	3	Orchard with Blossoming Apricot Trees	403.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles/404.jpg	1888.1668	162	106	3_Arles	1888	3	Pair of Leather Clogs A	404.jpg	/Volumes/SWS/ImagePlot/sample_files/van_gogh/filepaths_example/sample_Arles
